Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCT18,OUT045,3177.4935111111113
NCS41,OUT045,2535.2184444444442
FDO03,OUT046,2627.0988444444442
FDL12,OUT010,266.39397777777776
FDY37,OUT010,209.28313333333335
FDI58,OUT049,1354.2372
FDT28,OUT018,1656.3624444444442
NCC42,OUT010,313.8877111111111
FDO01,OUT017,2627.542711111111
FDJ02,OUT013,1777.4640666666664
FDQ04,OUT018,1149.9105777777777
DRL47,OUT013,2411.7495333333336
FDZ32,OUT035,1632.3196666666668
FDC35,OUT035,3046.256933333333
FDX14,OUT045,1308.592911111111
FDZ35,OUT013,1461.5789555555557
FDL14,OUT013,1692.0937111111111
FDO04,OUT049,914.3653333333334
DRK11,OUT017,2450.365933333333
FDB44,OUT018,2788.2964222222217
FDZ50,OUT049,3138.3592666666664
FDI12,OUT027,2366.697066666667
FDU43,OUT017,4307.726
FDD58,OUT010,326.24199999999996
FDB27,OUT017,2169.5462888888887
FDB04,OUT018,1114.8451111111112
NCO17,OUT013,1596.8843111111112
FDL12,OUT017,1566.7013777777777
DRJ13,OUT049,3065.5651333333335
FDD57,OUT045,1621.8148222222223
FDW19,OUT035,2027.8048666666666
DRD27,OUT018,1793.0733777777778
FDH27,OUT027,4011.2230666666665
NCW30,OUT027,7200.626999999999
FDR40,OUT018,1481.4789777777778
FDG05,OUT013,2422.0324444444445
NCY41,OUT019,124.1347111111111
FDI38,OUT018,2598.099555555555
FDR20,OUT046,1206.5775555555558
FDE09,OUT017,1298.3839777777778
FDN50,OUT019,301.90331111111107
DRF27,OUT045,1879.923288888889
DRF51,OUT013,868.2032
NCO02,OUT019,152.61615555555557
FDB51,OUT027,2119.1674222222223
FDJ50,OUT013,1276.4865555555557
FDN52,OUT013,1229.8805555555555
FDX14,OUT013,1371.4000444444443
FDT27,OUT019,610.834511111111
FDV10,OUT013,1499.8994444444443
FDU33,OUT046,1444.8599777777779
FDU58,OUT046,2728.7443111111115
NCP42,OUT027,4702.9892666666665
FDL51,OUT027,4684.9386888888885
DRH15,OUT027,1911.141911111111
FDU16,OUT017,1684.6219555555556
FDW15,OUT017,2488.464488888889
FDQ44,OUT045,2234.202866666667
NCI06,OUT027,4720.300066666667
DRK23,OUT019,224.44857777777779
FDC28,OUT035,1532.967511111111
NCY17,OUT019,202.92104444444442
NCV05,OUT018,1998.4356888888885
FDM34,OUT019,361.4554222222222
DRD60,OUT027,5349.111177777778
FDT38,OUT046,1240.6073333333334
FDQ57,OUT018,2000.8769555555555
FDE59,OUT027,1655.9185777777775
NCM43,OUT046,1830.2841999999998
DRI51,OUT049,2317.5758222222225
NCG30,OUT017,1874.4489333333336
NCK54,OUT035,2177.5358888888895
FDQ16,OUT019,219.86195555555554
FDI36,OUT013,2908.9541777777777
FDX16,OUT027,2842.596111111111
FDA34,OUT046,3047.3665999999994
FDJ48,OUT018,2633.6088888888894
FDU47,OUT035,2684.8015111111113
FDS39,OUT046,2044.7457777777777
FDD11,OUT046,2960.886577777778
FDM16,OUT027,1913.213288888889
FDU56,OUT018,2676.5899777777777
FDQ32,OUT017,2189.0024444444443
DRK35,OUT013,1302.6746888888888
FDA58,OUT049,4484.089022222222
DRG48,OUT019,333.78773333333334
FDT59,OUT010,592.2660888888889
FDQ31,OUT019,285.11035555555554
FDS51,OUT018,1330.6382888888888
FDW32,OUT027,2090.981888888889
FDI15,OUT027,6468.986777777777
NCV30,OUT017,1000.1055777777777
DRG25,OUT049,2683.691844444444
FDT02,OUT013,1231.73
FDO33,OUT027,3546.938533333333
FDP38,OUT035,1416.748422222222
FDZ45,OUT035,3627.5003333333334
NCA54,OUT027,4620.94791111111
FDU33,OUT017,1026.8855333333331
FDN58,OUT017,4436.743244444445
FDI05,OUT045,1357.270288888889
FDM57,OUT019,152.32024444444446
NCS42,OUT027,2440.600866666666
FDB57,OUT045,3736.395622222222
FDC03,OUT045,3180.822511111111
FDZ58,OUT013,2484.9875333333334
NCK29,OUT045,1750.9060444444447
NCR53,OUT045,1315.0289777777775
FDE26,OUT027,4016.7714
FDU52,OUT049,2488.316533333333
FDE41,OUT027,2044.301911111111
FDU38,OUT018,2116.8001333333336
FDA52,OUT017,2523.751888888889
FDW46,OUT046,1739.0696
DRI59,OUT035,3145.2392
FDT38,OUT035,920.2835555555555
FDL33,OUT018,1736.9982222222222
FDQ01,OUT027,5725.658066666667
FDJ08,OUT046,3117.2016222222223
FDQ47,OUT049,2002.2085555555557
NCZ18,OUT013,3605.4549555555554
FDE29,OUT017,1190.3764222222221
FDF10,OUT027,3244.8132888888886
FDC48,OUT049,1169.1448
FDY58,OUT013,4068.407888888889
NCX30,OUT010,628.5152
FDV11,OUT013,2096.4562444444446
FDT46,OUT046,1575.8746222222221
DRD01,OUT019,289.69697777777776
FDQ11,OUT013,2096.456244444444
NCM41,OUT017,1539.9954
NCC55,OUT013,815.9748888888889
FDG45,OUT027,4876.245222222222
NCQ54,OUT049,2790.1458666666667
FDM34,OUT045,1882.9563777777776
FDD17,OUT019,509.4109777777779
FDN38,OUT027,5231.042644444445
FDB53,OUT018,1402.9145777777778
NCL06,OUT035,4030.679222222222
NCV18,OUT019,206.6939111111111
FDX25,OUT013,2879.0671555555555
FDB39,OUT046,1032.3598888888891
FDC33,OUT049,3277.6594222222225
NCO14,OUT018,1098.3480666666667
FDA58,OUT027,6535.270866666668
NCQ02,OUT017,3631.199222222222
NCR53,OUT017,2529.5961333333335
FDN52,OUT046,1607.0192666666667
FDG26,OUT046,3184.225488888889
FDE23,OUT027,2069.3803777777775
DRI37,OUT013,1212.051911111111
DRH37,OUT018,2574.204733333334
FDO01,OUT035,2598.321488888889
FDK45,OUT049,1611.9018
FDP23,OUT049,2884.9114
FDM33,OUT035,3618.6969777777776
FDD36,OUT017,1455.4388000000001
FDL56,OUT017,1276.042688888889
FDT27,OUT010,728.0892888888889
FDG52,OUT017,757.3844888888888
NCL42,OUT035,2805.163355555556
DRJ24,OUT046,2443.264066666667
FDV38,OUT046,1073.4915333333333
FDT35,OUT045,3009.8598666666667
FDY51,OUT045,2597.729666666667
FDC37,OUT017,1341.6609777777778
NCP43,OUT013,2333.5550222222223
FDO33,OUT045,1696.0145333333332
FDW04,OUT018,2101.1908222222223
NCC31,OUT046,2383.637977777778
FDK22,OUT049,4291.3769111111105
FDJ50,OUT017,972.5858444444443
FDV13,OUT017,1689.5044888888888
DRL60,OUT017,2585.745266666667
FDW03,OUT017,1976.538266666667
FDY27,OUT035,3356.4457555555555
FDB39,OUT027,1802.246622222222
FDU59,OUT045,1993.5531555555556
FDZ57,OUT049,1923.5701777777779
FDO21,OUT049,3851.3570888888885
FDS43,OUT018,3088.498244444445
FDU28,OUT010,388.75322222222223
FDC51,OUT010,241.53744444444445
FDW16,OUT010,240.50175555555558
FDP32,OUT010,278.8962222222222
FDB60,OUT019,316.0330666666667
NCQ30,OUT046,1860.3191777777777
FDD26,OUT049,2651.6594666666665
FDI44,OUT045,1499.159666666667
DRH23,OUT046,1634.4650222222224
FDO44,OUT046,1367.9230888888887
FDG04,OUT046,3599.0928666666664
FDM32,OUT027,3328.4821555555554
FDM09,OUT013,2578.7173777777775
FDZ47,OUT013,1700.6751333333332
FDM40,OUT027,3453.726533333333
FDY48,OUT017,1228.770888888889
NCM30,OUT045,919.9136666666667
FDX36,OUT010,292.06426666666664
DRF03,OUT017,1131.4161333333334
FDN51,OUT049,2916.4259333333334
FDM57,OUT049,1272.2698222222223
FDB35,OUT049,2320.9048222222223
FDY13,OUT027,2632.721155555556
FDA37,OUT017,1810.3841777777777
NCX53,OUT017,2193.8849777777777
FDD59,OUT018,1632.3936444444446
FDX10,OUT019,107.63766666666668
FDC03,OUT018,3018.515266666667
FDW43,OUT035,3314.1304666666674
FDW10,OUT046,2134.4808222222223
FDY14,OUT027,5991.386244444445
FDV43,OUT045,875.6009777777779
FDO40,OUT013,2745.241355555556
FDP46,OUT027,2967.840488888889
NCE43,OUT019,319.9538888888889
FDD05,OUT035,1501.9708222222223
FDJ60,OUT010,367.1517111111111
DRE27,OUT018,1347.9490888888888
FDO11,OUT035,3313.9825111111113
DRG11,OUT027,2442.450311111111
FDK33,OUT010,470.2027555555556
DRM23,OUT045,2777.347711111111
FDJ02,OUT027,4020.1004
NCZ05,OUT045,1534.0032
NCL30,OUT013,1576.4664444444445
FDZ19,OUT018,2827.1347555555553
FDM45,OUT049,1371.4000444444443
FDO36,OUT046,2699.1531999999997
NCK31,OUT045,1188.0091333333335
DRJ37,OUT045,2603.0560666666665
FDP24,OUT018,1536.7403777777777
FDF46,OUT013,1577.4281555555553
FDX46,OUT019,143.36893333333333
NCL18,OUT045,2956.0040444444444
FDJ26,OUT013,2490.2399555555553
FDJ07,OUT045,1626.7713333333331
FDY15,OUT013,2365.2175111111114
DRG01,OUT045,1194.5191777777777
FDF58,OUT045,1192.0039333333332
FDZ14,OUT019,305.52822222222227
FDP31,OUT049,1782.7904666666664
FDH45,OUT013,1212.5697555555555
FDA09,OUT010,293.83973333333336
FDW31,OUT035,2838.2314222222226
FDA57,OUT046,1845.8935111111111
NCE55,OUT035,2797.9135333333334
FDC17,OUT019,429.7369111111111
FDC59,OUT013,1472.3057333333334
FDA22,OUT013,2321.274711111111
FDK52,OUT035,3478.2871555555557
NCM26,OUT046,1572.8415333333332
NCT53,OUT035,2602.1683333333335
FDW45,OUT018,1982.0126222222223
NCI18,OUT035,2783.044
FDE38,OUT018,2474.556666666667
FDF08,OUT019,285.11035555555554
FDY58,OUT010,492.47006666666675
FDF58,OUT019,290.73266666666666
FDX39,OUT017,3260.570555555556
FDB44,OUT049,2528.8563555555556
FDF28,OUT013,2260.2430444444444
FDE39,OUT013,2031.2818222222222
FDT37,OUT018,2528.338511111111
FDZ45,OUT017,3905.878711111111
FDO40,OUT035,1898.1958000000002
FDM57,OUT027,2557.929622222222
DRG36,OUT017,2928.928177777778
FDY36,OUT010,140.55777777777777
DRL60,OUT027,4148.5998
FDS25,OUT019,344.73644444444443
DRF49,OUT027,2680.214888888889
FDP16,OUT045,4108.799755555556
FDS60,OUT049,2272.819266666667
FDU15,OUT027,1916.4683111111108
FDK43,OUT046,2198.3976222222223
FDN25,OUT046,1385.7517333333333
FDE53,OUT049,1460.691222222222
FDB22,OUT013,1915.7285333333332
FDE39,OUT017,1840.197222222222
FDX35,OUT035,3313.9825111111113
NCG54,OUT049,4019.804488888889
FDH27,OUT035,2656.6899555555556
NCK42,OUT013,3632.9746888888885
FDS25,OUT049,1851.1459333333332
FDI10,OUT018,2676.294066666667
FDU35,OUT035,2590.775755555556
FDI04,OUT017,2583.895822222222
DRK23,OUT035,3228.2422666666666
FDB53,OUT019,300.8676222222222
FDY02,OUT049,3421.1763111111113
FDM60,OUT035,999.9576222222222
NCJ31,OUT010,397.03873333333337
DRP35,OUT017,2240.417
NCQ30,OUT018,2547.0548888888893
DRL11,OUT010,333.12193333333335
FDU01,OUT013,1958.2657555555552
FDR39,OUT035,2700.040933333333
FDO08,OUT046,2707.512688888889
FDC02,OUT045,4089.195644444445
NCZ29,OUT035,2405.0915333333337
FDF29,OUT010,308.78324444444445
FDZ23,OUT017,2824.0276888888893
NCU53,OUT018,1663.9821555555557
NCW30,OUT013,3867.4102666666668
NCM26,OUT027,3173.350755555555
FDV50,OUT027,3009.7119111111115
FDW15,OUT049,2858.2794000000004
FDI35,OUT027,4701.657666666666
FDO11,OUT017,3625.650888888889
FDN48,OUT046,1713.7691999999997
NCA17,OUT049,3030.0558
NCN54,OUT013,945.805888888889
FDP22,OUT013,930.1965777777779
NCB54,OUT035,2189.4463111111113
FDD08,OUT045,582.279088888889
DRM48,OUT010,284.0746666666667
FDG41,OUT027,2816.5559333333335
FDE44,OUT027,2558.3734888888885
FDE26,OUT035,1885.3236666666667
NCS38,OUT013,1596.6623777777777
NCJ54,OUT018,2533.9608222222223
FDI40,OUT019,185.4622888888889
FDN45,OUT018,3008.0843999999997
FDU43,OUT046,3099.151044444445
FDI04,OUT010,432.0302222222222
NCC07,OUT018,1586.0835555555557
NCC07,OUT019,285.70217777777776
NCD18,OUT045,3491.6771333333327
FDU55,OUT035,3941.0921333333335
FDX59,OUT035,1959.079511111111
FDR52,OUT049,3219.2169777777776
NCP17,OUT013,1083.996377777778
FDQ32,OUT045,2380.9747777777775
NCT17,OUT049,2184.859688888889
FDO10,OUT049,1154.5711777777778
FDE32,OUT049,1202.2128666666667
FDN44,OUT045,2064.053977777778
FDH02,OUT035,1873.7831333333334
FDK60,OUT013,1350.9082
FDS24,OUT019,348.06544444444444
FDL03,OUT010,622.0791333333333
FDB46,OUT027,4130.697177777778
FDO48,OUT049,3669.7416444444443
FDZ39,OUT049,1843.9700888888885
FDT02,OUT027,1449.3726222222222
FDC50,OUT013,1970.0282222222222
FDP39,OUT035,1422.740622222222
DRG15,OUT018,1300.603311111111
FDP10,OUT018,1979.2754444444445
FDF53,OUT027,4567.240044444445
FDN34,OUT045,3803.8633555555552
FDK02,OUT045,1950.794
FDC23,OUT045,2926.4129333333335
FDJ10,OUT019,244.71848888888886
FDE53,OUT035,1564.2601111111112
FDR25,OUT035,2911.3954444444444
FDW50,OUT046,2433.3510444444446
FDS09,OUT049,924.0564222222222
FDW49,OUT010,324.39255555555553
FDU51,OUT046,1991.037911111111
FDF28,OUT018,1626.919288888889
NCY30,OUT018,2392.2194
FDD44,OUT045,4579.372399999999
FDX09,OUT017,2256.2482444444445
NCF30,OUT013,2163.85
FDZ50,OUT019,449.4889777777778
FDW37,OUT013,1822.9604
FDD11,OUT049,2439.713133333333
DRH39,OUT018,1051.594111111111
FDA36,OUT049,2042.6743999999999
NCG43,OUT049,2116.2083111111115
FDF02,OUT035,2015.2286444444444
FDP57,OUT027,2766.9168444444445
NCE42,OUT017,3024.7293999999997
NCR38,OUT027,4003.3074444444446
FDP03,OUT019,486.77377777777775
FDO51,OUT035,1983.344222222222
NCQ42,OUT046,1917.5779777777777
NCM41,OUT046,2067.3089999999997
FDH48,OUT027,1934.7408222222225
DRF60,OUT046,2794.732488888889
FDJ27,OUT035,2134.3328666666666
FDQ14,OUT013,2451.771511111111
FDN27,OUT017,1923.866088888889
NCQ02,OUT046,2754.2666444444444
FDJ33,OUT049,1895.5326000000002
FDP07,OUT027,4948.151622222223
DRE01,OUT049,3128.5942000000005
FDU36,OUT045,1752.089688888889
FDL28,OUT017,3430.4975111111107
NCX53,OUT046,2484.839577777778
FDZ39,OUT013,2305.887333333333
NCP42,OUT013,2833.274911111111
FDJ14,OUT035,1909.7363333333333
FDK04,OUT049,1002.9167333333332
NCC19,OUT017,2711.3595333333337
FDS09,OUT018,1249.5586444444443
FDZ02,OUT046,1430.3603333333333
FDD35,OUT018,2129.1544222222224
NCY42,OUT017,2049.258422222222
FDB05,OUT045,3680.468422222222
FDF20,OUT035,3299.556844444445
NCO41,OUT018,1592.6675777777778
FDC40,OUT027,2287.614822222222
FDV58,OUT045,2729.484088888889
FDZ57,OUT045,1864.24
DRM35,OUT046,2279.6992
DRN36,OUT018,930.4924888888888
FDQ13,OUT046,1706.3714222222222
DRO35,OUT010,324.76244444444444
NCD43,OUT035,2291.2397333333333
FDA51,OUT018,1264.7240888888891
NCX17,OUT027,5328.619333333333
NCZ17,OUT049,950.0226222222223
FDR11,OUT027,3887.976088888888
FDW34,OUT049,4252.094711111111
FDN50,OUT017,1689.5044888888888
FDS09,OUT046,1272.9356222222223
FDS48,OUT018,1832.577511111111
FDL44,OUT049,2699.523088888889
DRF48,OUT018,2439.6391555555556
FDA14,OUT018,2216.892066666667
NCD30,OUT049,2754.4885777777777
FDI16,OUT017,1232.765688888889
NCG06,OUT035,3210.043733333333
DRZ24,OUT035,1933.4092222222223
NCS17,OUT045,1709.478488888889
FDB37,OUT045,3120.900511111111
FDE10,OUT035,2047.704888888889
FDC57,OUT045,3338.9130222222225
FDM12,OUT018,2787.6306222222224
FDE24,OUT049,2289.982111111111
FDW22,OUT045,3808.3759999999997
DRD01,OUT027,3807.0444000000007
NCZ18,OUT027,4879.278311111111
FDN49,OUT045,1872.599488888889
FDR22,OUT035,1580.535222222222
FDV08,OUT019,266.02408888888885
FDY39,OUT046,2617.555711111111
FDV36,OUT049,2121.016866666667
FDO60,OUT045,1625.0698444444445
FDU04,OUT027,2752.7131111111107
FDR20,OUT027,1858.4697333333336
FDW19,OUT019,268.0214888888889
FDU40,OUT049,3182.1541111111114
FDK15,OUT045,1808.8306444444447
DRF15,OUT035,1925.3456444444444
FDQ25,OUT017,3104.033577777778
FDI48,OUT019,284.44455555555555
FDS49,OUT046,1202.508777777778
FDV22,OUT046,2377.793733333333
NCV42,OUT046,1825.5496222222225
FDX26,OUT046,3038.4892666666665
FDI33,OUT018,1690.3182444444444
FDZ14,OUT049,1842.1206444444445
FDG10,OUT013,1715.1008
FDM38,OUT018,1039.9796
FDG26,OUT027,6035.624955555555
FDH46,OUT035,1518.097977777778
FDN13,OUT018,1444.8599777777777
FDU57,OUT035,2156.304266666667
NCI06,OUT046,2413.451022222222
FDM38,OUT045,1470.826177777778
NCG42,OUT010,249.60102222222227
FDL39,OUT045,3089.903822222222
FDT31,OUT019,506.9697111111111
FDV59,OUT013,2581.0846666666666
FDB49,OUT035,2029.2104444444444
FDD58,OUT049,1820.8890222222221
DRN59,OUT046,1842.1946222222223
FDX48,OUT049,2636.4940222222226
FDQ11,OUT049,2660.980666666667
FDY12,OUT049,963.4865777777777
FDQ11,OUT045,3179.416933333333
DRI11,OUT017,1934.740822222222
FDY32,OUT027,4644.25091111111
FDS51,OUT045,1016.306711111111
FDR19,OUT010,358.7922222222222
DRB13,OUT018,2130.116133333333
FDS21,OUT035,1094.9450888888887
FDQ40,OUT045,2887.8705111111103
NCE55,OUT013,3098.1893333333333
FDX43,OUT027,4716.675155555556
FDS12,OUT049,1455.068911111111
DRK01,OUT027,2371.209711111111
FDN25,OUT017,2348.7944444444447
FDB60,OUT046,3362.6598888888893
FDQ13,OUT017,1277.596222222222
DRK13,OUT045,1977.2780444444445
DRF25,OUT018,1005.5799333333333
NCD42,OUT019,166.8198888888889
FDW25,OUT045,1477.7061111111113
NCV29,OUT027,4040.666222222222
NCK42,OUT035,3704.2892666666667
DRJ13,OUT027,3438.265177777778
DRD15,OUT017,3777.8971555555554
FDM27,OUT045,2414.9305777777777
FDZ50,OUT018,2479.2912444444446
FDC04,OUT046,3321.0103999999997
FDF50,OUT049,2316.1702444444445
FDP15,OUT045,2617.2598
FDK46,OUT035,2820.9946
FDZ56,OUT018,2053.401177777778
FDY60,OUT049,3094.934311111111
FDB10,OUT035,4121.449955555556
FDR57,OUT045,2493.716911111111
FDU58,OUT049,3004.2375555555554
FDH02,OUT046,1271.086177777778
FDP48,OUT013,2765.2153555555556
FDI46,OUT035,3989.9174666666668
FDW56,OUT013,3209.5998666666665
NCM19,OUT010,345.5502
FDS50,OUT027,6386.723488888889
FDK24,OUT013,995.8888444444445
FDO36,OUT017,2143.136222222222
FDK45,OUT027,2604.2397111111113
NCL05,OUT045,899.1998888888888
FDL32,OUT018,1490.652222222222
FDA28,OUT049,2402.3543555555557
FDY36,OUT018,1183.8663777777774
FDP32,OUT018,2312.1014666666665
FDL50,OUT046,1696.5323777777776
DRC24,OUT049,2584.117755555556
NCS18,OUT017,2416.6320666666666
FDD16,OUT017,1428.2889555555557
NCV18,OUT013,1799.5834222222222
FDX07,OUT046,2892.679066666667
NCZ05,OUT027,2930.481711111111
NCI31,OUT013,1860.0972444444446
FDK14,OUT049,1338.7018666666668
NCR06,OUT045,855.9968666666667
NCF54,OUT049,2759.2971333333335
DRG23,OUT010,299.53602222222224
FDD53,OUT046,1090.3584666666666
NCM31,OUT027,3173.3507555555557
FDT16,OUT017,3638.5969999999998
FDR40,OUT035,1102.4908222222223
DRG25,OUT017,2774.684511111111
FDT10,OUT035,1236.686511111111
FDY32,OUT013,2757.373711111111
FDN50,OUT035,1945.4676
FDZ35,OUT019,258.1084666666667
NCP54,OUT045,1866.3853555555554
NCD07,OUT035,1832.0596666666668
FDS02,OUT018,2627.9126
DRN59,OUT018,1549.8344444444442
DRB24,OUT013,3053.8026666666665
FDP37,OUT027,4684.272888888889
DRB01,OUT018,2676.5160000000005
FDR47,OUT046,3074.7383777777777
NCM31,OUT010,345.5502
NCF06,OUT027,7200.626999999999
NCV17,OUT027,3930.5872888888885
FDS10,OUT049,2241.378711111111
FDN52,OUT035,1386.7134444444446
FDZ48,OUT013,2033.723088888889
FDJ48,OUT049,2798.283422222222
DRB13,OUT027,3994.947955555556
FDV59,OUT017,2926.412933333333
FDL32,OUT035,1323.0185777777779
FDZ12,OUT035,1879.3314666666665
NCR06,OUT027,2844.001688888889
FDP51,OUT017,1848.2608
FDY22,OUT013,2640.8587111111106
FDZ38,OUT049,2253.806977777778
NCO54,OUT035,1604.208111111111
FDR23,OUT035,2917.831511111111
FDM38,OUT049,1740.3272222222222
FDS25,OUT013,1275.5988222222222
FDZ22,OUT013,1511.2920222222224
FDZ20,OUT019,506.9697111111111
FDD45,OUT010,263.6568
FDN03,OUT049,3442.112022222222
NCW30,OUT046,2567.9166222222225
FDY24,OUT027,2354.1208444444446
FDJ26,OUT019,560.0857555555556
FDM15,OUT049,3081.396377777778
NCW54,OUT027,1572.9894888888891
FDA23,OUT045,1881.1069333333335
FDA39,OUT019,200.77568888888888
FDZ12,OUT017,2446.8150000000005
NCB42,OUT046,1703.412311111111
FDL16,OUT046,1135.0410444444444
FDO24,OUT019,347.39964444444445
NCP42,OUT046,2048.296711111111
FDR19,OUT018,2820.4767555555554
DRL01,OUT045,2599.357177777778
FDV37,OUT046,3100.4826444444443
FDI41,OUT010,255.88913333333338
FDF58,OUT049,1787.303111111111
NCF43,OUT018,2350.9398
FDN02,OUT049,3101.7402666666662
NCP41,OUT035,2529.8180666666663
NCY17,OUT027,1942.730422222222
FDL58,OUT027,5652.198133333334
NCA30,OUT027,4818.542555555556
FDE46,OUT018,2545.5013555555556
FDY38,OUT035,4256.163488888888
NCH29,OUT027,2860.720666666666
FDO20,OUT045,3780.782288888889
FDP44,OUT018,1237.2043555555556
FDM02,OUT027,2608.6043999999997
FDJ14,OUT027,2329.7081777777776
FDH04,OUT010,301.97728888888895
DRK23,OUT046,2881.8043333333335
NCW05,OUT046,1619.0776444444446
FDF12,OUT049,2182.9362666666666
FDL51,OUT019,395.1153111111111
FDN03,OUT018,2450.5138888888887
DRJ37,OUT049,2846.4429555555557
FDM12,OUT019,492.9139333333334
FDA16,OUT045,3352.4509555555555
NCB07,OUT017,3411.263288888889
NCI17,OUT019,189.90095555555556
FDR51,OUT046,2458.2075777777773
FDJ55,OUT045,3458.609066666667
NCZ17,OUT013,907.2634666666667
FDU25,OUT013,1205.6898222222221
NCG18,OUT045,2123.5321111111107
DRM11,OUT017,2939.433022222222
FDH16,OUT035,1295.276911111111
FDZ04,OUT018,969.4787777777777
NCX53,OUT035,2446.5930666666663
FDX38,OUT027,2078.0357777777776
FDX09,OUT046,2781.194555555556
NCW05,OUT018,1318.7278666666668
NCS41,OUT017,2471.5975555555556
FDI26,OUT046,2859.906911111111
NCZ41,OUT027,3360.2925999999998
NCK06,OUT046,2245.373511111111
FDX23,OUT027,2118.797533333333
NCA42,OUT046,2305.0735777777777
FDC20,OUT049,985.6059333333334
DRC49,OUT018,2011.5297555555558
FDX01,OUT013,1986.0074222222222
FDC08,OUT045,4652.018577777778
FDC02,OUT017,3980.300355555556
FDK10,OUT045,2690.7197333333334
DRC24,OUT013,2772.0952888888887
FDW16,OUT019,195.89315555555555
NCU06,OUT018,4332.3606
DRA59,OUT045,2065.015688888889
FDR24,OUT019,348.06544444444444
DRL35,OUT018,1506.7793777777779
FDA49,OUT013,2275.4084888888888
NCC55,OUT046,1212.3478222222222
DRD24,OUT019,321.5814
NCE55,OUT049,3633.1966222222222
FDT33,OUT045,3349.861733333333
NCT53,OUT013,1773.1733555555556
FDS26,OUT046,3110.8395333333333
FDL22,OUT018,1832.3555777777776
FDP44,OUT017,1455.5127777777777
FDC52,OUT018,1994.8847555555558
FDI53,OUT010,378.470311111111
FDZ23,OUT046,3694.672155555556
NCT18,OUT013,2704.553577777778
FDR13,OUT046,2146.9090888888886
FDB09,OUT010,300.8676222222222
FDZ60,OUT013,1741.067
FDB11,OUT046,3432.1989999999996
FDC10,OUT018,1680.4792
FDW56,OUT035,3122.3800666666666
FDK14,OUT027,2632.721155555556
DRE27,OUT027,2206.8310888888886
FDA38,OUT017,2639.453133333333
FDT11,OUT045,2633.6088888888885
FDP15,OUT035,3205.1612
FDV27,OUT035,2415.3004666666666
FDS36,OUT027,3089.312
FDY40,OUT027,1650.5182000000002
NCF19,OUT049,1263.2445333333335
FDF53,OUT045,2378.2376
FDS14,OUT027,4277.173177777778
FDE56,OUT046,1346.3955555555556
FDZ19,OUT035,3111.0614666666665
FDZ46,OUT013,1426.5134888888888
FDR16,OUT046,3240.8184888888895
FDG29,OUT018,1132.5997777777777
NCE30,OUT017,2607.346777777778
FDZ40,OUT046,1124.166311111111
FDG58,OUT018,1966.8471777777781
DRH03,OUT013,1332.7096666666666
FDZ47,OUT045,2389.3342666666667
FDV04,OUT018,2157.931777777778
FDZ10,OUT018,1975.2066666666667
FDG46,OUT017,1839.975288888889
NCF07,OUT045,1445.9696444444444
FDY44,OUT035,2710.3978222222227
FDB21,OUT013,2658.0215555555556
FDS20,OUT035,3035.3822
FDS49,OUT049,1180.6113555555555
FDX55,OUT027,5888.927022222222
NCQ02,OUT018,2633.017066666667
FDR25,OUT013,2479.8830666666668
DRG39,OUT045,1309.0367777777778
FDB46,OUT046,2438.1596
NCC30,OUT018,2301.6706
FDE58,OUT035,2245.817377777778
FDC05,OUT019,414.7934
FDY15,OUT046,2088.3926666666666
FDG14,OUT046,2312.397377777778
FDL08,OUT049,3269.521866666667
FDQ47,OUT013,2096.4562444444446
FDN12,OUT035,1443.7503111111112
FDW10,OUT013,3001.7962888888887
FDD02,OUT035,1506.113577777778
FDX35,OUT010,413.09191111111113
FDT35,OUT046,2700.9286666666667
DRN47,OUT019,216.23704444444445
FDB11,OUT010,687.6234444444445
FDN20,OUT045,2920.7166444444442
FDB59,OUT035,2918.793222222222
FDJ58,OUT045,3431.459222222222
FDU60,OUT046,3310.2096444444446
FDS03,OUT049,1284.1062666666667
FDU40,OUT019,459.6979111111111
DRH15,OUT049,948.3211333333334
FDD04,OUT027,4552.222555555555
FDQ01,OUT046,3815.6258222222223
FDF28,OUT035,2549.9400222222225
FDD22,OUT010,305.15833333333336
FDY19,OUT046,1687.2111777777777
FDN33,OUT035,1698.3818222222224
FDV36,OUT035,1918.7616222222225
FDW01,OUT010,260.10586666666666
FDJ28,OUT049,3181.0444444444447
FDB17,OUT035,3214.186488888889
FDM40,OUT049,1857.3600666666669
FDV46,OUT045,1859.7273555555557
FDQ44,OUT049,2210.012133333333
NCD42,OUT046,900.9753555555556
DRH37,OUT046,2373.503022222222
FDR10,OUT018,2299.9691111111115
NCD06,OUT027,1459.137688888889
FDI53,OUT046,2520.496866666667
FDG16,OUT035,3712.8706888888887
DRB25,OUT046,1492.5756444444444
FDY09,OUT046,2562.8861333333334
FDX48,OUT045,2642.782133333333
FDC03,OUT010,483.74068888888894
FDT47,OUT035,2575.3143999999998
FDW44,OUT027,4317.195155555555
FDT24,OUT017,1472.3057333333334
FDT12,OUT019,492.9139333333334
NCS38,OUT035,2072.043577777778
FDO39,OUT035,2872.335177777778
FDA13,OUT046,1565.369777777778
FDO48,OUT035,4171.384955555555
DRJ01,OUT017,2018.7056000000002
FDD53,OUT018,1132.5997777777777
NCT05,OUT049,2814.262622222222
FDQ51,OUT045,1108.4830222222222
FDU60,OUT013,2316.614111111111
FDC59,OUT046,2001.6167333333335
